城市	区域名称	房源数	url
衡水	景县	23	http://hengshui.ganji.com/fang1/jingxian/
衡水	阜城	15	http://hengshui.ganji.com/fang1/fucheng/
邢台	桥东区	2770	http://xingtai.ganji.com/fang1/qiaodong/
邢台	桥西区	2469	http://xingtai.ganji.com/fang1/qiaoxi/
邢台	南宫	67	http://xingtai.ganji.com/fang1/nangong/
邢台	沙河	98	http://xingtai.ganji.com/fang1/shahe/
邢台	邢台县	20	http://xingtai.ganji.com/fang1/xingtaixian/
邢台	内丘	18	http://xingtai.ganji.com/fang1/neiqiu/
邢台	隆尧	16	http://xingtai.ganji.com/fang1/longyao/
邢台	任县	29	http://xingtai.ganji.com/fang1/renxian/
邢台	南和	26	http://xingtai.ganji.com/fang1/nanhe/
邢台	宁晋	40	http://xingtai.ganji.com/fang1/ningjin/
邢台	巨鹿	29	http://xingtai.ganji.com/fang1/julu/
邢台	新河	14	http://xingtai.ganji.com/fang1/xinhe/
邢台	广宗	12	http://xingtai.ganji.com/fang1/guangzong/
邢台	平乡	18	http://xingtai.ganji.com/fang1/pingxiang/
邢台	威县	53	http://xingtai.ganji.com/fang1/weixian/
邢台	清河	61	http://xingtai.ganji.com/fang1/qinghe/
邯郸	丛台区	8378	http://handan.ganji.com/fang1/congtai/
邯郸	邯山区	3117	http://handan.ganji.com/fang1/hanshan/
邯郸	复兴区	1972	http://handan.ganji.com/fang1/fuxing/
邯郸	峰峰矿区	68	http://handan.ganji.com/fang1/fengfengkuang/
邯郸	武安区	310	http://handan.ganji.com/fang1/wuan/
邯郸	邯郸县	421	http://handan.ganji.com/fang1/handanxian/
邯郸	临漳	38	http://handan.ganji.com/fang1/linzhang/
邯郸	成安	50	http://handan.ganji.com/fang1/chengan/
邯郸	大名	21	http://handan.ganji.com/fang1/daming/
邯郸	涉县	23	http://handan.ganji.com/fang1/shexian/
邯郸	磁县	49	http://handan.ganji.com/fang1/cixian/
邯郸	肥乡	29	http://handan.ganji.com/fang1/feixiang/
邯郸	永年	112	http://handan.ganji.com/fang1/yongnian/
邯郸	鸡泽	18	http://handan.ganji.com/fang1/jize/
邯郸	广平	10	http://handan.ganji.com/fang1/guangping/
邯郸	馆陶	11	http://handan.ganji.com/fang1/guantao/
邯郸	魏县	39	http://handan.ganji.com/fang1/weixian/
邯郸	曲周	50	http://handan.ganji.com/fang1/quzhou/
三门峡	湖滨	3643	http://sanmenxia.ganji.com/fang1/hubin/
三门峡	义马	16	http://sanmenxia.ganji.com/fang1/yima/
三门峡	灵宝	128	http://sanmenxia.ganji.com/fang1/lingbao/
三门峡	渑池	50	http://sanmenxia.ganji.com/fang1/mianchi/
三门峡	陕县	125	http://sanmenxia.ganji.com/fang1/shanxian/
信阳	浉河	5812	http://xinyang.ganji.com/fang1/shihe/
信阳	平桥	952	http://xinyang.ganji.com/fang1/pingqiao/
信阳	罗山	37	http://xinyang.ganji.com/fang1/luoshan/
信阳	光山	21	http://xinyang.ganji.com/fang1/guangshan/
信阳	商城	12	http://xinyang.ganji.com/fang1/shangcheng/
信阳	固始	80	http://xinyang.ganji.com/fang1/gushi/
信阳	潢川	22	http://xinyang.ganji.com/fang1/huangchuan/
信阳	息县	16	http://xinyang.ganji.com/fang1/xixian/
南阳	卧龙	7008	http://nanyang.ganji.com/fang1/wolong/
南阳	宛城	4873	http://nanyang.ganji.com/fang1/wancheng/
南阳	邓州	76	http://nanyang.ganji.com/fang1/dengzhou/
南阳	南召	15	http://nanyang.ganji.com/fang1/nanzhao/
南阳	方城	48	http://nanyang.ganji.com/fang1/fangcheng/
南阳	西峡	41	http://nanyang.ganji.com/fang1/xixia/
南阳	镇平	50	http://nanyang.ganji.com/fang1/zhenping/
南阳	内乡	33	http://nanyang.ganji.com/fang1/neixiang/
南阳	淅川	10	http://nanyang.ganji.com/fang1/xichuan/
南阳	社旗	38	http://nanyang.ganji.com/fang1/sheqi/
南阳	唐河	50	http://nanyang.ganji.com/fang1/tanghe/
南阳	新野	40	http://nanyang.ganji.com/fang1/xinye/
周口	川汇	1544	http://zhoukou.ganji.com/fang1/chuanhui/
周口	项城	142	http://zhoukou.ganji.com/fang1/xiangcheng/
周口	扶沟	28	http://zhoukou.ganji.com/fang1/fugou/
周口	西华	45	http://zhoukou.ganji.com/fang1/xihua/
周口	商水	56	http://zhoukou.ganji.com/fang1/shangshui/
周口	沈丘	71	http://zhoukou.ganji.com/fang1/shenqiu/
周口	郸城	32	http://zhoukou.ganji.com/fang1/dancheng/
周口	淮阳	52	http://zhoukou.ganji.com/fang1/huaiyang/
周口	太康	32	http://zhoukou.ganji.com/fang1/taikang/
周口	鹿邑	23	http://zhoukou.ganji.com/fang1/luyi/
商丘	梁园	3029	http://shangqiu.ganji.com/fang1/liangyuan/
商丘	睢阳	5307	http://shangqiu.ganji.com/fang1/suiyang/
商丘	永城	127	http://shangqiu.ganji.com/fang1/yongcheng/
商丘	民权	137	http://shangqiu.ganji.com/fang1/minquan/
商丘	睢县	103	http://shangqiu.ganji.com/fang1/suixian/
商丘	宁陵	29	http://shangqiu.ganji.com/fang1/ningling/
商丘	柘城	94	http://shangqiu.ganji.com/fang1/zhecheng/
商丘	虞城	177	http://shangqiu.ganji.com/fang1/yucheng/
商丘	夏邑	63	http://shangqiu.ganji.com/fang1/xiayi/
安阳	北关	968	http://anyang.ganji.com/fang1/beiguan/
安阳	文峰	1753	http://anyang.ganji.com/fang1/wenfeng/
安阳	殷都	667	http://anyang.ganji.com/fang1/yindou/
安阳	龙安	122	http://anyang.ganji.com/fang1/longan/
安阳	林州	72	http://anyang.ganji.com/fang1/linzhou/
安阳	安阳县	36	http://anyang.ganji.com/fang1/anyang/
安阳	汤阴	64	http://anyang.ganji.com/fang1/tangyin/
安阳	滑县	183	http://anyang.ganji.com/fang1/huaxian/
安阳	内黄	68	http://anyang.ganji.com/fang1/neihuang/
平顶山	新华	1837	http://pingdingshan.ganji.com/fang1/xinhua/
平顶山	卫东	1530	http://pingdingshan.ganji.com/fang1/weidong/
平顶山	湛河	1140	http://pingdingshan.ganji.com/fang1/zhanhe/
平顶山	舞钢	80	http://pingdingshan.ganji.com/fang1/wugang/
平顶山	汝州	92	http://pingdingshan.ganji.com/fang1/ruzhou/
平顶山	宝丰	110	http://pingdingshan.ganji.com/fang1/baofeng/
平顶山	叶县	50	http://pingdingshan.ganji.com/fang1/yexian/
平顶山	鲁山	50	http://pingdingshan.ganji.com/fang1/lushan/
平顶山	郏县	45	http://pingdingshan.ganji.com/fang1/jiaxian/
开封	鼓楼	1426	http://kaifeng.ganji.com/fang1/gulou/
开封	龙亭	367	http://kaifeng.ganji.com/fang1/longting/
开封	顺河	647	http://kaifeng.ganji.com/fang1/shunhe/
开封	禹王台	233	http://kaifeng.ganji.com/fang1/yuwangtai/
开封	金明	1793	http://kaifeng.ganji.com/fang1/jinming/
开封	杞县	54	http://kaifeng.ganji.com/fang1/qixian/
开封	通许	23	http://kaifeng.ganji.com/fang1/tongxu/
开封	尉氏	26	http://kaifeng.ganji.com/fang1/weishi/
开封	开封县	226	http://kaifeng.ganji.com/fang1/kaifeng/
开封	兰考	49	http://kaifeng.ganji.com/fang1/lankao/
新乡	卫滨	1149	http://xinxiang.ganji.com/fang1/weibin/
新乡	红旗	4167	http://xinxiang.ganji.com/fang1/hongqi/
新乡	凤泉	45	http://xinxiang.ganji.com/fang1/fengquan/
新乡	牧野	864	http://xinxiang.ganji.com/fang1/muye/
新乡	新乡县	552	http://xinxiang.ganji.com/fang1/xinxiang/
新乡	获嘉	36	http://xinxiang.ganji.com/fang1/huojia/
新乡	原阳	43	http://xinxiang.ganji.com/fang1/yuanyang/
新乡	延津	22	http://xinxiang.ganji.com/fang1/yanjin/
新乡	封丘	32	http://xinxiang.ganji.com/fang1/fengqiu/
新乡	长垣	95	http://xinxiang.ganji.com/fang1/changyuan/
洛阳	西工	7402	http://luoyang.ganji.com/fang1/xigong/
洛阳	老城	4836	http://luoyang.ganji.com/fang1/laocheng/
洛阳	瀍河	1961	http://luoyang.ganji.com/fang1/chanhe/
洛阳	涧西	12058	http://luoyang.ganji.com/fang1/jianxi/
洛阳	吉利	17	http://luoyang.ganji.com/fang1/jili/
洛阳	洛龙	6647	http://luoyang.ganji.com/fang1/luolong/
洛阳	偃师	52	http://luoyang.ganji.com/fang1/yanshi/
洛阳	孟津	64	http://luoyang.ganji.com/fang1/mengjin/
洛阳	新安	48	http://luoyang.ganji.com/fang1/xinan/
洛阳	栾川	14	http://luoyang.ganji.com/fang1/luanchuan/
洛阳	嵩县	17	http://luoyang.ganji.com/fang1/songxian/
洛阳	汝阳	16	http://luoyang.ganji.com/fang1/ruyang/
洛阳	宜阳	50	http://luoyang.ganji.com/fang1/yiyang/
洛阳	伊川	68	http://luoyang.ganji.com/fang1/yichuan/
济源	沁园	298	http://jiyuan.ganji.com/fang1/qinyuan/
济源	济水	304	http://jiyuan.ganji.com/fang1/jishui/
济源	北海	88	http://jiyuan.ganji.com/fang1/beihai/
济源	天坛	93	http://jiyuan.ganji.com/fang1/tiantan/
济源	轵城	13	http://jiyuan.ganji.com/fang1/zhicheng/
济源	玉泉	20	http://jiyuan.ganji.com/fang1/yuquan/
漯河	源汇	8668	http://luohe.ganji.com/fang1/yuanhui/
漯河	郾城	1149	http://luohe.ganji.com/fang1/yancheng/
漯河	召陵	958	http://luohe.ganji.com/fang1/zhaoling/
漯河	舞阳	50	http://luohe.ganji.com/fang1/wuyang/
漯河	临颍	120	http://luohe.ganji.com/fang1/linying/
濮阳	华龙	7540	http://puyang.ganji.com/fang1/hualong/
濮阳	清丰	42	http://puyang.ganji.com/fang1/qingfeng/
濮阳	南乐	27	http://puyang.ganji.com/fang1/nanle/
濮阳	范县	34	http://puyang.ganji.com/fang1/fanxian/
濮阳	台前	11	http://puyang.ganji.com/fang1/taiqian/
濮阳	濮阳县	30	http://puyang.ganji.com/fang1/puyang/
濮阳	高新	182	http://puyang.ganji.com/fang1/gaoxin/
焦作	山阳	688	http://jiaozuo.ganji.com/fang1/shanyang/
焦作	解放	1187	http://jiaozuo.ganji.com/fang1/jiefang/
焦作	中站	34	http://jiaozuo.ganji.com/fang1/zhongzhan/
焦作	马村	25	http://jiaozuo.ganji.com/fang1/macun/
焦作	沁阳	116	http://jiaozuo.ganji.com/fang1/qinyang/
焦作	孟州	16	http://jiaozuo.ganji.com/fang1/mengzhou/
焦作	修武	27	http://jiaozuo.ganji.com/fang1/xiuwu/
焦作	博爱	60	http://jiaozuo.ganji.com/fang1/boai/
焦作	武陟	92	http://jiaozuo.ganji.com/fang1/wuzhi/
焦作	温县	48	http://jiaozuo.ganji.com/fang1/wenxian/
焦作	高新	192	http://jiaozuo.ganji.com/fang1/gaoxin/
许昌	魏都	11707	http://xuchang.ganji.com/fang1/weidou/
许昌	禹州	197	http://xuchang.ganji.com/fang1/yuzhou/
许昌	长葛	630	http://xuchang.ganji.com/fang1/zhangge/
许昌	许昌县	652	http://xuchang.ganji.com/fang1/xuchang/
许昌	鄢陵	50	http://xuchang.ganji.com/fang1/yanling/
许昌	襄城	125	http://xuchang.ganji.com/fang1/xiangcheng/
郑州	中原	31045	http://zz.ganji.com/fang1/zhongyuan/
郑州	金水	83172	http://zz.ganji.com/fang1/jinshui/
郑州	二七	26745	http://zz.ganji.com/fang1/erqi/
郑州	管城	18884	http://zz.ganji.com/fang1/guanchenghuizu/
郑州	上街	232	http://zz.ganji.com/fang1/shangjie/
郑州	惠济	2460	http://zz.ganji.com/fang1/huiji/
郑州	郑东	13365	http://zz.ganji.com/fang1/zhengdong/
郑州	巩义	72	http://zz.ganji.com/fang1/gongyi/
郑州	新郑	540	http://zz.ganji.com/fang1/xinzheng/
郑州	新密	150	http://zz.ganji.com/fang1/xinmi/
郑州	登封	71	http://zz.ganji.com/fang1/dengfeng/
郑州	荥阳	149	http://zz.ganji.com/fang1/xingyang/
驻马店	驿城	5914	http://zhumadian.ganji.com/fang1/yicheng/
驻马店	西平	54	http://zhumadian.ganji.com/fang1/xiping/
驻马店	上蔡	50	http://zhumadian.ganji.com/fang1/shangcai/
驻马店	平舆	29	http://zhumadian.ganji.com/fang1/pingyu/
驻马店	正阳	21	http://zhumadian.ganji.com/fang1/zhengyang/
驻马店	确山	50	http://zhumadian.ganji.com/fang1/queshan/
驻马店	泌阳	37	http://zhumadian.ganji.com/fang1/miyang/
驻马店	汝南	33	http://zhumadian.ganji.com/fang1/runan/
驻马店	遂平	50	http://zhumadian.ganji.com/fang1/suiping/
驻马店	新蔡	20	http://zhumadian.ganji.com/fang1/xincai/
鹤壁	淇滨	1203	http://hebi.ganji.com/fang1/qibin/
鹤壁	山城	2393	http://hebi.ganji.com/fang1/shancheng/
鹤壁	浚县	50	http://hebi.ganji.com/fang1/junxian/
鹤壁	淇县	40	http://hebi.ganji.com/fang1/qixian/
丽水	莲都	724	http://lishui.ganji.com/fang1/liandu/
丽水	龙泉	20	http://lishui.ganji.com/fang1/longquan/
丽水	青田	35	http://lishui.ganji.com/fang1/pingtian/
丽水	缙云	50	http://lishui.ganji.com/fang1/jinyun/
丽水	松阳	28	http://lishui.ganji.com/fang1/songyang/
丽水	云和	15	http://lishui.ganji.com/fang1/yunhe/
台州	椒江	1301	http://zjtaizhou.ganji.com/fang1/jiaojiang/
台州	黄岩	475	http://zjtaizhou.ganji.com/fang1/huangyan/
台州	路桥	2125	http://zjtaizhou.ganji.com/fang1/luqiao/
台州	温岭	1065	http://zjtaizhou.ganji.com/fang1/wenling/
台州	临海	199	http://zjtaizhou.ganji.com/fang1/linhai/
台州	玉环	56	http://zjtaizhou.ganji.com/fang1/yuhuan/
台州	三门	64	http://zjtaizhou.ganji.com/fang1/sanmen/
台州	天台	63	http://zjtaizhou.ganji.com/fang1/tiantai/
台州	仙居	64	http://zjtaizhou.ganji.com/fang1/xianju/
嘉兴	南湖	11899	http://jiaxing.ganji.com/fang1/nanhu/
嘉兴	秀洲	7380	http://jiaxing.ganji.com/fang1/xiuzhou/
嘉兴	海宁	2350	http://jiaxing.ganji.com/fang1/haining/
嘉兴	平湖	959	http://jiaxing.ganji.com/fang1/pinghu/
嘉兴	桐乡	344	http://jiaxing.ganji.com/fang1/tongxiang/
嘉兴	嘉善	655	http://jiaxing.ganji.com/fang1/jiashan/
嘉兴	海盐	50	http://jiaxing.ganji.com/fang1/haiyan/
宁波	海曙	6151	http://nb.ganji.com/fang1/haishu/
宁波	江东	9516	http://nb.ganji.com/fang1/jiangdong/
宁波	江北	3190	http://nb.ganji.com/fang1/jiangbei/
宁波	镇海	1425	http://nb.ganji.com/fang1/zhenhai/
宁波	北仑	3495	http://nb.ganji.com/fang1/beilun/
宁波	鄞州	10765	http://nb.ganji.com/fang1/yinzhou/
宁波	余姚	204	http://nb.ganji.com/fang1/yuyao/
宁波	慈溪	3152	http://nb.ganji.com/fang1/cixi/
宁波	奉化	188	http://nb.ganji.com/fang1/fenghua/
宁波	宁海	102	http://nb.ganji.com/fang1/ninghai/
宁波	象山	83	http://nb.ganji.com/fang1/xiangshan/
杭州	拱墅	17861	http://hz.ganji.com/fang1/gongshu/
杭州	西湖	52702	http://hz.ganji.com/fang1/xihu/
杭州	上城	14626	http://hz.ganji.com/fang1/shangcheng/
杭州	下城	19835	http://hz.ganji.com/fang1/xiacheng/
杭州	江干	32570	http://hz.ganji.com/fang1/jianggan/
杭州	滨江	37566	http://hz.ganji.com/fang1/binjiang/
杭州	余杭	8768	http://hz.ganji.com/fang1/yuhang/
杭州	萧山	16760	http://hz.ganji.com/fang1/xiaoshan/
杭州	建德	60	http://hz.ganji.com/fang1/jiande/
杭州	富阳	805	http://hz.ganji.com/fang1/fuyang/
杭州	临安	426	http://hz.ganji.com/fang1/linan/
杭州	桐庐	69	http://hz.ganji.com/fang1/tonglu/
杭州	淳安	68	http://hz.ganji.com/fang1/chunan/
温州	鹿城	14367	http://wenzhou.ganji.com/fang1/lucheng/
温州	龙湾	725	http://wenzhou.ganji.com/fang1/longwan/
温州	瓯海	711	http://wenzhou.ganji.com/fang1/ouhai/
温州	瑞安	284	http://wenzhou.ganji.com/fang1/ruian/
温州	乐清	1989	http://wenzhou.ganji.com/fang1/leqing/
温州	永嘉	170	http://wenzhou.ganji.com/fang1/yongjia/
温州	平阳	55	http://wenzhou.ganji.com/fang1/pingyang/
温州	苍南	180	http://wenzhou.ganji.com/fang1/cangnan/
湖州	吴兴	55153	http://huzhou.ganji.com/fang1/wuxing/
湖州	南浔	984	http://huzhou.ganji.com/fang1/nanxun/
湖州	德清	95	http://huzhou.ganji.com/fang1/deqing/
湖州	长兴	225	http://huzhou.ganji.com/fang1/changxing/
湖州	安吉	192	http://huzhou.ganji.com/fang1/anji/
绍兴	越城	1361	http://shaoxing.ganji.com/fang1/yuecheng/
绍兴	诸暨	308	http://shaoxing.ganji.com/fang1/zhuji/
绍兴	上虞	172	http://shaoxing.ganji.com/fang1/shangyu/
绍兴	嵊州	42	http://shaoxing.ganji.com/fang1/shengzhou/
绍兴	绍兴县	1676	http://shaoxing.ganji.com/fang1/shaoxing/
绍兴	新昌	608	http://shaoxing.ganji.com/fang1/xinchang/
舟山	定海	1366	http://zhoushan.ganji.com/fang1/dinghai/
舟山	普陀	524	http://zhoushan.ganji.com/fang1/putuo/
舟山	岱山	38	http://zhoushan.ganji.com/fang1/daishan/
衢州	柯城	2975	http://quzhou.ganji.com/fang1/kecheng/
衢州	衢江	56	http://quzhou.ganji.com/fang1/qujiang/
衢州	江山	1221	http://quzhou.ganji.com/fang1/jiangshan/
衢州	常山	21	http://quzhou.ganji.com/fang1/changshan/
衢州	龙游	38	http://quzhou.ganji.com/fang1/longyou/
金华	婺城	9843	http://jinhua.ganji.com/fang1/wucheng/
金华	金东	149	http://jinhua.ganji.com/fang1/jindong/
金华	兰溪	54	http://jinhua.ganji.com/fang1/lanxi/
金华	义乌	2756	http://jinhua.ganji.com/fang1/yiwu/
金华	东阳	381	http://jinhua.ganji.com/fang1/dongyang/
金华	永康	545	http://jinhua.ganji.com/fang1/yongkang/
金华	武义	98	http://jinhua.ganji.com/fang1/wuyi/
金华	浦江	99	http://jinhua.ganji.com/fang1/pujiang/
金华	磐安	152	http://jinhua.ganji.com/fang1/panan/
三亚	河西	18297	http://sanya.ganji.com/fang1/hexi/
三亚	河东	26763	http://sanya.ganji.com/fang1/hedong/
三亚	海棠湾	504	http://sanya.ganji.com/fang1/haitangwan/
三亚	田独	143	http://sanya.ganji.com/fang1/tiandu/
三亚	凤凰	1851	http://sanya.ganji.com/fang1/fenghuang/
三亚	崖城	50	http://sanya.ganji.com/fang1/yacheng/
三亚	天涯	50	http://sanya.ganji.com/fang1/tianya/
三亚	育才	11	http://sanya.ganji.com/fang1/yucai/
海口	龙华	25479	http://hn.ganji.com/fang1/longhua/
海口	秀英	6254	http://hn.ganji.com/fang1/xiuying/
海口	琼山	1908	http://hn.ganji.com/fang1/qiongshan/
海口	美兰	9001	http://hn.ganji.com/fang1/meilan/
海口	其他	5931	http://hn.ganji.com/fang1/qita/
仙桃	沙嘴	98	http://xiantao.ganji.com/fang1/shazui/
仙桃	干河	69	http://xiantao.ganji.com/fang1/ganhe/
仙桃	龙华山	64	http://xiantao.ganji.com/fang1/longhuanshan/
十堰	茅箭	36276	http://shiyan.ganji.com/fang1/maojian/
十堰	张湾	13060	http://shiyan.ganji.com/fang1/zhangwan/
十堰	丹江口	25	http://shiyan.ganji.com/fang1/danjiangkou/
十堰	郧县	31	http://shiyan.ganji.com/fang1/yunxian/
十堰	郧西	28	http://shiyan.ganji.com/fang1/yunxi/
十堰	竹山	10	http://shiyan.ganji.com/fang1/zhushan/
十堰	竹溪	14	http://shiyan.ganji.com/fang1/zhuxi/
十堰	房县	14	http://shiyan.ganji.com/fang1/fangxian/
咸宁	咸安	3202	http://xianning.ganji.com/fang1/xianan/
咸宁	赤壁	122	http://xianning.ganji.com/fang1/chibi/
咸宁	嘉鱼	10	http://xianning.ganji.com/fang1/jiayu/
咸宁	通城	14	http://xianning.ganji.com/fang1/tongcheng/
咸宁	通山	24	http://xianning.ganji.com/fang1/tongshan/
天门	竟陵	156	http://tianmen.ganji.com/fang1/jingling/
孝感	孝南	1595	http://xiaogan.ganji.com/fang1/xiaonan/
孝感	应城	27	http://xiaogan.ganji.com/fang1/yingcheng/
孝感	安陆	34	http://xiaogan.ganji.com/fang1/anlu/
孝感	汉川	103	http://xiaogan.ganji.com/fang1/hanchuan/
孝感	孝昌	22	http://xiaogan.ganji.com/fang1/xiaochang/
孝感	云梦	18	http://xiaogan.ganji.com/fang1/yunmeng/
宜昌	西陵	5900	http://yichang.ganji.com/fang1/xiling/
宜昌	伍家岗	3073	http://yichang.ganji.com/fang1/wujiagang/
宜昌	点军	50	http://yichang.ganji.com/fang1/dianjun/
宜昌	猇亭	159	http://yichang.ganji.com/fang1/xiaoting/
宜昌	夷陵	774	http://yichang.ganji.com/fang1/yiling/
宜昌	宜都	104	http://yichang.ganji.com/fang1/yidou/
宜昌	当阳	113	http://yichang.ganji.com/fang1/dangyang/
宜昌	枝江	78	http://yichang.ganji.com/fang1/zhijiang/
宜昌	秭归	23	http://yichang.ganji.com/fang1/zigui/
宜昌	长阳	31	http://yichang.ganji.com/fang1/zhangyang/
恩施州	恩施市	2378	http://enshi.ganji.com/fang1/enshi/
恩施州	利川	50	http://enshi.ganji.com/fang1/lichuan/
恩施州	建始	23	http://enshi.ganji.com/fang1/jianshi/
恩施州	咸丰	11	http://enshi.ganji.com/fang1/xianfeng/
恩施州	来凤	13	http://enshi.ganji.com/fang1/laifeng/
武汉	江岸	18486	http://wh.ganji.com/fang1/jiangan/
武汉	武昌	49450	http://wh.ganji.com/fang1/wuchang/
武汉	江汉	19148	http://wh.ganji.com/fang1/jianghan/
武汉	硚口	12404	http://wh.ganji.com/fang1/qiaokou/
武汉	汉阳	7668	http://wh.ganji.com/fang1/hanyang/
武汉	青山	2422	http://wh.ganji.com/fang1/qingshan/
武汉	洪山	43696	http://wh.ganji.com/fang1/hongshan/
武汉	东西湖	4952	http://wh.ganji.com/fang1/dongxihu/
武汉	汉南	102	http://wh.ganji.com/fang1/hannan/
武汉	蔡甸	1072	http://wh.ganji.com/fang1/caidian/
武汉	江夏	5739	http://wh.ganji.com/fang1/jiangxia/
武汉	黄陂	4558	http://wh.ganji.com/fang1/huangbei/
武汉	新洲	252	http://wh.ganji.com/fang1/xinzhou/
潜江	园林	106	http://qianjiang.ganji.com/fang1/yuanlin/
潜江	广华	17	http://qianjiang.ganji.com/fang1/guanghua/
荆州	沙市	3490	http://jingzhou.ganji.com/fang1/shashi/
荆州	荆州区	472	http://jingzhou.ganji.com/fang1/jingzhou/
荆州	石首	12	http://jingzhou.ganji.com/fang1/shishou/
荆州	洪湖	10	http://jingzhou.ganji.com/fang1/honghu/
荆州	松滋	23	http://jingzhou.ganji.com/fang1/songzi/
荆州	公安	19	http://jingzhou.ganji.com/fang1/gongan/
荆州	监利	18	http://jingzhou.ganji.com/fang1/jianli/
荆门	东宝	1388	http://jingmen.ganji.com/fang1/dongbao/
荆门	掇刀	184	http://jingmen.ganji.com/fang1/duodao/
荆门	钟祥	65	http://jingmen.ganji.com/fang1/zhongxiang/
荆门	京山	55	http://jingmen.ganji.com/fang1/jingshan/
荆门	沙洋	56	http://jingmen.ganji.com/fang1/shayang/
襄阳	襄城	3847	http://xiangyang.ganji.com/fang1/xiangcheng/
襄阳	樊城	10668	http://xiangyang.ganji.com/fang1/fancheng/
襄阳	襄州	487	http://xiangyang.ganji.com/fang1/xiangyang/
襄阳	老河口	50	http://xiangyang.ganji.com/fang1/laohekou/
襄阳	枣阳	182	http://xiangyang.ganji.com/fang1/zaoyang/
襄阳	宜城	62	http://xiangyang.ganji.com/fang1/yicheng/
襄阳	南漳	50	http://xiangyang.ganji.com/fang1/nanzhang/
襄阳	谷城	34	http://xiangyang.ganji.com/fang1/gucheng/
鄂州	鄂城	1435	http://ezhou.ganji.com/fang1/echeng/
鄂州	华容	96	http://ezhou.ganji.com/fang1/huarong/
随州	曾都	6332	http://suizhou.ganji.com/fang1/cengdou/
随州	广水	16	http://suizhou.ganji.com/fang1/guangshui/
黄冈	黄州	1832	http://huanggang.ganji.com/fang1/huangzhou/
黄冈	麻城	57	http://huanggang.ganji.com/fang1/macheng/
黄冈	武穴	41	http://huanggang.ganji.com/fang1/wuxue/
黄冈	团风	28	http://huanggang.ganji.com/fang1/tuanfeng/
黄冈	红安	19	http://huanggang.ganji.com/fang1/hongan/
黄冈	罗田	49	http://huanggang.ganji.com/fang1/luotian/
黄冈	浠水	58	http://huanggang.ganji.com/fang1/xishui/
黄冈	蕲春	580	http://huanggang.ganji.com/fang1/qichun/
黄冈	黄梅	25	http://huanggang.ganji.com/fang1/huangmei/
黄石	黄石港	7304	http://huangshi.ganji.com/fang1/huangshigang/
黄石	西塞山	2903	http://huangshi.ganji.com/fang1/xisaishan/
黄石	下陆	1988	http://huangshi.ganji.com/fang1/xialu/
黄石	铁山	12	http://huangshi.ganji.com/fang1/tieshan/
黄石	大冶	114	http://huangshi.ganji.com/fang1/daye/
黄石	阳新	50	http://huangshi.ganji.com/fang1/yangxin/
娄底	娄星	3910	http://loudi.ganji.com/fang1/louxing/
娄底	冷水江	106	http://loudi.ganji.com/fang1/lengshuijiang/
娄底	涟源	32	http://loudi.ganji.com/fang1/lianyuan/
娄底	双峰	21	http://loudi.ganji.com/fang1/shuangfeng/
娄底	新化	63	http://loudi.ganji.com/fang1/xinhua/
岳阳	岳阳楼	3136	http://yueyang.ganji.com/fang1/yueyanglou/
岳阳	云溪	24	http://yueyang.ganji.com/fang1/yunxi/
岳阳	君山	14	http://yueyang.ganji.com/fang1/junshan/
岳阳	汨罗	18	http://yueyang.ganji.com/fang1/miluo/
岳阳	临湘	18	http://yueyang.ganji.com/fang1/linxiang/
岳阳	岳阳县	22	http://yueyang.ganji.com/fang1/yueyangxian/
岳阳	华容	13	http://yueyang.ganji.com/fang1/huarong/
岳阳	湘阴	26	http://yueyang.ganji.com/fang1/xiangyin/
岳阳	平江	26	http://yueyang.ganji.com/fang1/pingjiang/
常德	武陵	14972	http://changde.ganji.com/fang1/wuling/
常德	鼎城	87	http://changde.ganji.com/fang1/dingcheng/
常德	津市	14	http://changde.ganji.com/fang1/jinshi/
常德	安乡	13	http://changde.ganji.com/fang1/anxiang/
常德	汉寿	21	http://changde.ganji.com/fang1/hanshou/
常德	澧县	50	http://changde.ganji.com/fang1/lixian/
常德	临澧	15	http://changde.ganji.com/fang1/linli/
常德	桃源	35	http://changde.ganji.com/fang1/taoyuan/
常德	石门	18	http://changde.ganji.com/fang1/shimen/
张家界	永定	1052	http://zhangjiajie.ganji.com/fang1/yongding/
张家界	武陵源	20	http://zhangjiajie.ganji.com/fang1/wulingyuan/
张家界	慈利	23	http://zhangjiajie.ganji.com/fang1/cili/
怀化	鹤城	1809	http://huaihua.ganji.com/fang1/hecheng/
怀化	洪江	12	http://huaihua.ganji.com/fang1/hongjiang/
怀化	沅陵	14	http://huaihua.ganji.com/fang1/yuanling/
怀化	溆浦	11	http://huaihua.ganji.com/fang1/xupu/
怀化	中方	15	http://huaihua.ganji.com/fang1/zhongfang/
怀化	芷江	12	http://huaihua.ganji.com/fang1/zhijiang/
怀化	靖州	11	http://huaihua.ganji.com/fang1/jingzhou/
株洲	荷塘	21618	http://zhuzhou.ganji.com/fang1/hetang/
株洲	芦淞	19467	http://zhuzhou.ganji.com/fang1/lusong/
株洲	石峰	3302	http://zhuzhou.ganji.com/fang1/shifeng/
株洲	天元	47168	http://zhuzhou.ganji.com/fang1/tianyuan/
株洲	醴陵	104	http://zhuzhou.ganji.com/fang1/liling/
